tweets,labels
"@AMC_Complaints @narendramodi @CMOGuj @PMOIndia @AmitShah @AmitShahOffice @Bhupendrapbjp @CRPaatil @PatilOffice @Divya_Bhaskar @gujratsamachar @sandeshnews @DhirajP36031222 @SwachhBharatGov @swachhbharat @hasmukhpatelmp @BJP4India @BjpDanani @BJP4Gujarat @BalramThawani @vinod_moradiya @sanghaviharsh @SwachSurvekshan @Amc_Gujarat @AmdavadAMC @lochan_sehra @rashtrapatibhvn @AMCommissioner @CleanNanaChiloda, can we know when you will help to fill this plot as too much deep from road level @AMC_Complaints @DyMC_NZ @lochan_sehra @AMCommissioner. Just see its become Dranage lake now and no one care @MoHFW_INDIA @Amc_Gujarat for public health. @rashtrapatibhvn pls help https://t.co/nhykcx1pRo",good_health_and_well_being
"The Connecticut Commissioner Of Public Health, the one in charge of complaints and everything related to health in Connecticut, Doctor Juhtani,is from the University Of Yale,here in Connecticut.  By her name I assume she is from India.The medical doctors in charge of the floor",good_health_and_well_being
"@Mukeshias @AmdavadAMC @AMC_Complaints @MoHFW_INDIA For public health, Extra cautions required when there is 24*7 construction going on and it will continue till further 3-4 year. Matters becomes more serious when surrounding area is flooded with residents. Do the needful. https://t.co/JTXrYHyRuX",good_health_and_well_being
@IMAIndiaOrg @mansukhmandviya @MoHFW_INDIA let us see whether he is able to strengthen public health care and curb private medical education mafia which NMC has failed even to order inquire into illegal and unethical practices of a private medical college at Bathinda after writing complaints,good_health_and_well_being
HC: Director Public Health Srinivasa Rao-30 complaints resolved &amp; Rs72 lakh returned to victims  https://t.co/h0LrxGJbyz via @YouTube @TelanganaCMO @PMOIndia @PIBHyderabad @PIB_India @DDNewslive @TelanganaHealth @MoHFW_INDIA,good_health_and_well_being
"Wow. Ms Patel's nose, I believe, just lengthened significantly. Throughout the pandemic, she says, the govt has taken the right measures to protect public health. Really? And Marr should ask her abt bullying (215 complaints against the woman), is ?ing her re India/red list.",good_health_and_well_being
"@yogrishiramdev @FCI_India @BhavikaKapoor5 @RahulAsks is Ramdev baba allowed to play with public health? Y can't strict actions taken till date after so many complaints, so many times ? Is modi sarkar protecting him?  @sachin_inc @BhaiJagtap1 #Patanjali_Fraud
@CMOMaharashtra https://t.co/qZFsNYoHGp",good_health_and_well_being
"Bill and Melinda Gates Foundation 

GAVI set up in 2000 - Conflict of Interest complaints.
poor countries + donor nations + global agencies = to enhance vaccinations. 

Public Health Foundation of India - public and private partnerships. Grants from Pfizer, Merck, Sanofi... https://t.co/uev2DOtWtU",good_health_and_well_being
"@veenavenugopal Im middle class &amp; u shud see sm of our drawing room discussions to judge our complaints. We vote on Pak, Tukre tukre gang &amp; never health care, edu or jobs. Even our nationalism is a shield we use for hate against poor but come budget we become the most exploited class in India",good_health_and_well_being
@IMAIndiaOrg @mansukhmandviya @MoHFW_INDIA let us see whether he is able to strengthen public health care and curb private medical education mafia which NMC has failed even to order inquire into illegal and unethical practices of a private medical college at Bathinda after writing complaints,good_health_and_well_being
"This is what @dhanicares mails you after rigorous complaints, no proper details no dates, even the tracking id shows nothing. These people are the biggest fraudster in name of health care. @MoHFW_INDIA @drharshvardhan  @ndtv https://t.co/6PVcU8ypx6",good_health_and_well_being
@mybmc @CMOMaharashtra @mayor_mumbai @rajeshtope11 @AslamShaikh_MLA @AUThackeray @UNICEFIndia @PIBMumbai @PIB_India Please don't write walk-in for HCW and FLW as we're being denied walk-in vaccines even at the centers specified in this particular list. BMC is not even doing anything after several complaints. So pls don't mention that walk-in is available for Health Care Workers.,good_health_and_well_being
"Delhi High Court Order dated 02May2021 in W.P.(C) 4984/2021 M/S. BRAM HEALTH CARE PRIVATE LIMITED versus UNION OF INDIA &amp; ANR wrt COVID supplies being sold in Black Market.
Delhi Police helpline No.23469900 for complaints. #COVIDEmergency2021 https://t.co/2TnMP8BeDn",good_health_and_well_being
I don’t have complaints for Our health care system if people of india don’t follow given protocols and guidelines that doesn’t depict government incompetency that’s show’s our citizens to lack of trust and lack of understanding the facts about pandemic....,good_health_and_well_being
"@MandateHealthNG @BashiruOyewole @4lajaiye Q2c For eg, during #lockdown in #India - the number of domestic violence complaints received by the National Commission for Women (NCW) has doubled. Alongside, institutional health care  for women has dropped lack of access, lack of transport, panic  #EveryVoiceCounts",good_health_and_well_being
"Government of India Thinking Positive about the Importance of Health Care Workers HCW HCWs

Economic Times: Healthcare workers are warriors, will set up helpline to redress of complaints: Centre to SC.
https://t.co/JNVv2Gvz93

via @GoogleNews",good_health_and_well_being
"What happened to #MakeInIndia by PM @narendramodi we still going to buy health care products from Chinese after so many complaints from other nations about the faulty products. @RahulGandhi Plagued by Scant Covid-19 Gear, India to Buy Ventilators  https://t.co/FJThBXf6Qr",good_health_and_well_being
"Mostly it will be for high rich class who can afford. No complaints on that.

Feeling sad that govt health care system is not good in India and many middle class and lower class will see the effect of this COVID-19 https://t.co/SxAaVPZaXm",good_health_and_well_being
Illegal Nursing home Hardev Health care is running at Mulund west vaishali nagar. No permissions r granted. Several complaints r registered.r we waiting for major incident? @mybmcHealthDept @MoHFW_INDIA @MCGM_BMC @CPMumbaiPolice,good_health_and_well_being
"Tax shouldn't be decided based on your income in India. It should be like a service and offer amenities like
- Walkable roads
- Street lights
- Healthcare
- Support for NGOs
You pay and get a receipt of where your money went. u also have an option to raise complaints if you dont",good_health_and_well_being
@shahadat172 @mangeshs21 @VaibhavSisinty Yes BD is too less developed than India at least in terms of healthcare !!! All patients that I attend from BD have similar complaints of poorer health management system !!! India is way ahead of most other countries of the world 🙏🙏🙏 Jai Hind,good_health_and_well_being
"#SHAME

Education, health and personal care ads worst offenders: #ASCI report

#Education, #Healthcare and #Personalcare are the most violative categories of #ads, according to the annual #complaints report of India’s #advertising …https://t.co/RBLayXpkFu https://t.co/wIVdnpj5VO",good_health_and_well_being
"#Advertising Standards Council of India says there has been 25% increase in complaints against ads. #Education remains the largest violative sector followed by healthcare. #Crypto and #gaming entered the top 5 violative categories during the year

@Kritika_911 @ascionline",good_health_and_well_being
"Education, healthcare &amp; personal care are the most violative categories of ads, according to annual complaints report of India’s advertising regulator.

Read this report by @aksharatweets

https://t.co/2aBON5likA",good_health_and_well_being
"#Advertising Standards Council of India says there has been 25% increase in complaints against ads. #Education remains the largest violative sector followed by healthcare. #Crypto and #gaming entered the top 5 violative categories during the year

@Kritika_911 @ascionline https://t.co/8h3pGMwlI6",good_health_and_well_being
"@Nilperoral Hurt? Lol No. In India,wherein the healthcare employees are already burdened with immense pressure to perform, glorifying the excessive workload which the medical fraternity has always raised complaints for, u r just demeaning others who are trying to lead a well balanced life.",good_health_and_well_being
"Strict #lockdowns in the #Chinese cities of Xian and Yuzhou are taking their toll on the population and healthcare systems, according to residents, with complaints of food shortages and dangerous delays in accessing medical care, The Guardian reported. https://t.co/LS8SGpWdGu",good_health_and_well_being
"Most of  the complaints for crimes against women across India were reported in UP!
Worst in healthcare
Worst in Education
Worst in hunger index
#BishtHataoUPBachao @RahulGandhi @priyankagandhi @jothims https://t.co/kRlmLYY9rB",good_health_and_well_being
"Most of  the complaints for crimes against women across India were reported in UP!
Worst in healthcare
Worst in Education
Worst in hunger index
#BishtHataoUPBachao https://t.co/wjYHjYdQuR",good_health_and_well_being
"@nayakpandu @NotLibtardd @sandipsabharwal Those living in Kerala have no complaints with the model &amp; aware of the challenges &amp; support from local administration!Probably one of the best healthcare/primary system in India.If you take a view of looking into the problem from North/South,that’s when things don’t seem right!",good_health_and_well_being
"Now a bhakt in Delhi has filed a police complaint against Swara Bhaskar &amp; Twitter India, really what this nonsense is going on as we don't see these morons filing any complaints on real issues like pandemic mess when few weeks back people were dying due to abysmal health system.",good_health_and_well_being
"@GANESHNATARAJ2 Hey
Same happened with me

@fssaiindia 
@MoHFW_INDIA @mybmcHealthDept @mygovindia @mybmc @ANI @TOIMumbai @TOIIndiaNews @Republic_Bharat 

Major quality issues with @NestleIndiaCare @Nestle 
I am sure many complaints 
Of #fungus #BlackFungus #germs #health 

@jagograhakjago https://t.co/hTBA3xQUMc",good_health_and_well_being
